,Order Node,Hub No.,Time of Order,Waiting Time,Time of Delivery,Time To Reach,Previous Location,Car Index,Battery Left in Car
1691,42753048,18,Day 1 - 19:48:38,Day 0 - 1:50:42,Day 1 - 19:54:33,Day 0 - 0:5:55,42737745,1,10
1692,746122927,16,Day 1 - 19:48:57,Day 0 - 0:33:32,Day 1 - 19:55:26,Day 0 - 0:6:29,42759634,4,4
1693,42478786,2,Day 1 - 19:52:35,Day 0 - 0:11:28,Day 1 - 19:56:45,Day 0 - 0:4:10,42479725,4,9
1694,42845328,7,Day 1 - 19:53:58,Day 0 - 0:45:27,Day 1 - 19:59:48,Day 0 - 0:5:50,42809642,0,1
1695,440215456,9,Day 1 - 19:53:59,Day 0 - 0:46:46,Day 1 - 20:4:49,Day 0 - 0:10:50,103165386,3,5
1696,42866842,3,Day 1 - 19:55:20,Day 0 - 1:1:44,Day 1 - 20:2:59,Day 0 - 0:7:39,597676795,0,1
1697,42445961,11,Day 1 - 19:55:48,Day 0 - 1:58:23,Day 1 - 19:59:36,Day 0 - 0:3:48,42428332,4,9
1698,42431200,8,Day 1 - 19:58:18,Day 0 - 1:46:40,Day 1 - 20:2:31,Day 0 - 0:4:13,42433510,4,6
1699,2282434955,1,Day 1 - 19:59:3,Day 0 - 1:10:31,Day 1 - 20:9:53,Day 0 - 0:10:50,42492633,3,7
1700,42461357,6,Day 1 - 19:59:12,Day 0 - 1:55:9,Day 1 - 20:9:46,Day 0 - 0:3:20,42479540,1,2
1701,277630881,7,Day 1 - 19:59:36,Day 0 - 0:29:14,Day 1 - 20:5:30,Day 0 - 0:5:54,42809642,1,5
1702,42732544,18,Day 1 - 19:59:37,Day 0 - 0:13:51,Day 1 - 20:7:7,Day 0 - 0:7:30,42737745,0,4
1703,42909122,17,Day 1 - 20:0:5,Day 0 - 1:35:1,Day 1 - 20:5:5,Day 0 - 0:5:0,42818622,0,4
1704,42474333,12,Day 1 - 20:0:6,Day 0 - 0:50:19,Day 1 - 20:3:8,Day 0 - 0:3:2,42472346,4,2
1705,42511934,12,Day 1 - 20:1:1,Day 0 - 1:5:37,Day 1 - 20:5:13,Day 0 - 0:4:12,42474333,3,2
1706,2408354083,15,Day 1 - 20:1:1,Day 0 - 1:43:30,Day 1 - 20:1:29,Day 0 - 0:0:28,42742395,3,1
1707,42772584,0,Day 1 - 20:1:14,Day 0 - 1:33:57,Day 1 - 20:9:34,Day 0 - 0:8:20,42742875,1,6
1708,42881369,19,Day 1 - 20:2:9,Day 0 - 0:19:41,Day 1 - 20:12:9,Day 0 - 0:10:0,42861909,2,8
1709,596644788,13,Day 1 - 20:2:43,Day 0 - 1:55:57,Day 1 - 20:4:37,Day 0 - 0:1:54,42742479,0,1
1710,42847835,7,Day 1 - 20:3:4,Day 0 - 0:23:4,Day 1 - 20:7:34,Day 0 - 0:4:30,42809642,3,8
1711,42835660,3,Day 1 - 20:3:7,Day 0 - 0:45:40,Day 1 - 20:5:52,Day 0 - 0:2:45,597676795,3,2
1712,42496563,12,Day 1 - 20:5:43,Day 0 - 1:34:39,Day 1 - 20:9:12,Day 0 - 0:3:29,42474333,0,9
1713,42851007,17,Day 1 - 20:5:56,Day 0 - 1:37:3,Day 1 - 20:18:25,Day 0 - 0:3:20,42818622,0,3
1714,597728158,2,Day 1 - 20:6:14,Day 0 - 0:32:27,Day 1 - 20:9:49,Day 0 - 0:3:35,42478786,1,9
1715,42477750,12,Day 1 - 20:8:1,Day 0 - 1:28:55,Day 1 - 20:8:29,Day 0 - 0:0:28,42474333,1,10
1716,721845308,3,Day 1 - 20:8:14,Day 0 - 1:32:12,Day 1 - 20:17:28,Day 0 - 0:9:14,597676795,1,7
1717,42515167,17,Day 1 - 20:8:34,Day 0 - 0:39:53,Day 1 - 20:12:19,Day 0 - 0:3:45,42818622,1,2
1718,42449163,15,Day 1 - 20:11:2,Day 0 - 0:14:10,Day 1 - 20:14:24,Day 0 - 0:3:22,42742395,1,10
1719,103155893,14,Day 1 - 20:11:35,Day 0 - 1:43:29,Day 1 - 20:18:15,Day 0 - 0:6:40,103156592,3,4
1720,42786848,3,Day 1 - 20:12:29,Day 0 - 1:50:15,Day 1 - 20:15:55,Day 0 - 0:3:26,597676795,4,3
1721,42520030,12,Day 1 - 20:12:41,Day 0 - 0:50:56,Day 1 - 20:25:18,Day 0 - 0:12:9,42474333,4,1
1722,440215455,9,Day 1 - 20:13:53,Day 0 - 0:39:31,Day 1 - 20:17:19,Day 0 - 0:2:30,103165386,3,4
1723,103159838,14,Day 1 - 20:13:54,Day 0 - 1:23:10,Day 1 - 20:22:19,Day 0 - 0:8:25,103156592,1,10
1724,103864620,4,Day 1 - 20:14:24,Day 0 - 0:26:47,Day 1 - 20:17:15,Day 0 - 0:2:51,103877210,1,1
1725,2329087596,15,Day 1 - 20:14:41,Day 0 - 0:27:25,Day 1 - 20:17:36,Day 0 - 0:2:55,42742395,4,5
1726,42520341,2,Day 1 - 20:14:50,Day 0 - 1:0:47,Day 1 - 20:16:30,Day 0 - 0:1:40,42478786,4,8
1727,42480500,6,Day 1 - 20:22:19,Day 0 - 0:34:12,Day 1 - 20:26:29,Day 0 - 0:4:10,42479540,2,3
1728,42476426,2,Day 1 - 20:23:35,Day 0 - 1:53:46,Day 1 - 20:29:13,Day 0 - 0:5:38,42520341,3,1
1729,42749479,16,Day 1 - 20:23:39,Day 0 - 1:42:41,Day 1 - 20:25:19,Day 0 - 0:1:40,746122927,3,8
1730,103187261,14,Day 1 - 20:25:2,Day 0 - 1:46:25,Day 1 - 20:37:25,Day 0 - 0:9:10,103156592,3,3
1731,42515419,12,Day 1 - 20:26:3,Day 0 - 0:14:2,Day 1 - 20:32:8,Day 0 - 0:6:5,42477756,1,9
1732,42482220,10,Day 1 - 20:26:58,Day 0 - 0:37:46,Day 1 - 20:31:37,Day 0 - 0:4:39,42433292,2,9
1733,42762675,0,Day 1 - 20:27:19,Day 0 - 1:24:41,Day 1 - 20:37:51,Day 0 - 0:10:32,42742875,0,8
1734,42876287,17,Day 1 - 20:27:35,Day 0 - 0:16:14,Day 1 - 20:38:25,Day 0 - 0:10:50,42818622,1,1
1735,103139532,9,Day 1 - 20:27:43,Day 0 - 1:56:55,Day 1 - 20:34:14,Day 0 - 0:6:31,103165386,0,8
1736,42908922,3,Day 1 - 20:29:9,Day 0 - 0:59:24,Day 1 - 20:35:47,Day 0 - 0:6:38,42786848,3,1
1737,42511533,12,Day 1 - 20:29:36,Day 0 - 1:36:27,Day 1 - 20:38:51,Day 0 - 0:9:15,42477756,3,1
1738,298562327,9,Day 1 - 20:29:44,Day 0 - 1:39:33,Day 1 - 20:38:55,Day 0 - 0:9:11,103165386,4,1
1739,276313892,3,Day 1 - 20:32:12,Day 0 - 0:29:50,Day 1 - 20:34:9,Day 0 - 0:1:57,42786848,2,4
1740,42496521,2,Day 1 - 20:32:20,Day 0 - 1:15:22,Day 1 - 20:34:26,Day 0 - 0:2:6,42520341,1,8
1741,42533730,6,Day 1 - 20:34:54,Day 0 - 1:58:38,Day 1 - 20:40:44,Day 0 - 0:5:50,42479540,4,2
1742,103115580,9,Day 1 - 20:35:25,Day 0 - 1:26:25,Day 1 - 20:37:40,Day 0 - 0:2:15,103139586,2,1
1743,42730160,18,Day 1 - 20:35:59,Day 0 - 1:10:18,Day 1 - 20:49:19,Day 0 - 0:13:20,42737745,0,3
1744,103235810,14,Day 1 - 20:36:33,Day 0 - 1:49:15,Day 1 - 20:50:43,Day 0 - 0:14:10,103156592,2,8
1745,452272324,1,Day 1 - 20:39:10,Day 0 - 0:43:31,Day 1 - 20:55:50,Day 0 - 0:16:40,42492633,3,6
1746,427804029,11,Day 1 - 20:40:13,Day 0 - 1:32:43,Day 1 - 20:41:29,Day 0 - 0:1:16,42445961,3,8
1747,42520650,12,Day 1 - 20:40:36,Day 0 - 0:49:5,Day 1 - 20:45:42,Day 0 - 0:3:34,42477756,1,8
1748,42821452,3,Day 1 - 20:41:51,Day 0 - 0:33:14,Day 1 - 20:44:19,Day 0 - 0:2:28,42786848,4,2
1749,42481954,2,Day 1 - 20:42:1,Day 0 - 0:40:43,Day 1 - 20:46:2,Day 0 - 0:4:1,42520341,0,10
1750,440244426,4,Day 1 - 20:44:1,Day 0 - 0:15:24,Day 1 - 20:47:21,Day 0 - 0:3:20,103877210,0,10
1751,42816004,3,Day 1 - 20:44:14,Day 0 - 1:1:35,Day 1 - 20:46:8,Day 0 - 0:1:54,42821452,2,3
1752,1167483234,1,Day 1 - 20:44:21,Day 0 - 1:21:18,Day 1 - 21:2:41,Day 0 - 0:18:20,42492633,2,10
1753,42446152,8,Day 1 - 20:45:20,Day 0 - 0:56:16,Day 1 - 20:47:14,Day 0 - 0:1:54,42431200,4,5
1754,42526233,1,Day 1 - 20:45:26,Day 0 - 1:57:50,Day 1 - 20:53:46,Day 0 - 0:8:20,42492633,1,2
1755,596455706,18,Day 1 - 20:45:52,Day 0 - 0:45:13,Day 1 - 20:52:32,Day 0 - 0:6:40,42737745,1,9
1756,2054405637,8,Day 1 - 20:47:18,Day 0 - 1:24:3,Day 1 - 20:52:38,Day 0 - 0:5:20,42446152,1,2
1757,42838840,19,Day 1 - 20:49:0,Day 0 - 1:1:42,Day 1 - 20:57:20,Day 0 - 0:8:20,42861909,1,3
1758,42820708,3,Day 1 - 20:50:12,Day 0 - 1:34:21,Day 1 - 20:54:58,Day 0 - 0:4:46,42821452,1,6
1759,42817407,3,Day 1 - 20:52:15,Day 0 - 0:19:34,Day 1 - 20:57:27,Day 0 - 0:5:12,42821452,0,10
1760,103224073,9,Day 1 - 20:53:3,Day 0 - 0:27:31,Day 1 - 20:56:35,Day 0 - 0:3:32,103139586,0,7
1761,298774363,14,Day 1 - 20:54:18,Day 0 - 0:43:28,Day 1 - 21:1:34,Day 0 - 0:7:16,103156592,1,9
1762,42831923,5,Day 1 - 20:54:30,Day 0 - 0:23:36,Day 1 - 21:6:10,Day 0 - 0:11:40,42847138,4,1
1763,42876120,19,Day 1 - 20:55:10,Day 0 - 0:18:27,Day 1 - 21:12:40,Day 0 - 0:17:30,42861909,0,10
1764,595484175,15,Day 1 - 20:55:37,Day 0 - 1:38:39,Day 1 - 20:57:2,Day 0 - 0:1:25,2329087596,1,9
1765,42762260,18,Day 1 - 20:55:49,Day 0 - 1:4:58,Day 1 - 21:10:59,Day 0 - 0:11:40,42737745,0,2
1766,42886651,5,Day 1 - 20:56:0,Day 0 - 0:49:28,Day 1 - 21:14:20,Day 0 - 0:18:20,588175740,3,8
1767,42919293,3,Day 1 - 20:56:31,Day 0 - 1:44:46,Day 1 - 21:0:34,Day 0 - 0:4:3,42821452,2,2
1768,482596998,3,Day 1 - 20:58:16,Day 0 - 1:56:8,Day 1 - 21:5:5,Day 0 - 0:6:49,42821452,4,1
1769,42437917,8,Day 1 - 20:59:0,Day 0 - 1:51:10,Day 1 - 21:3:50,Day 0 - 0:4:50,42446152,4,4
1770,42888621,3,Day 1 - 20:59:57,Day 0 - 1:37:25,Day 1 - 21:8:51,Day 0 - 0:3:53,42819599,1,5
1771,1372888856,2,Day 1 - 21:0:18,Day 0 - 1:27:7,Day 1 - 21:3:47,Day 0 - 0:3:29,42520341,2,7
1772,42531279,1,Day 1 - 21:1:12,Day 0 - 0:16:11,Day 1 - 21:14:36,Day 0 - 0:10:50,42492633,1,1
1773,103873526,4,Day 1 - 21:2:33,Day 0 - 0:49:44,Day 1 - 21:6:49,Day 0 - 0:4:16,103877210,1,10
1774,1251958257,10,Day 1 - 21:5:8,Day 0 - 0:17:13,Day 1 - 21:6:19,Day 0 - 0:1:11,42433292,0,7
1775,42491439,10,Day 1 - 21:5:19,Day 0 - 1:41:12,Day 1 - 21:7:22,Day 0 - 0:2:3,42433292,2,8
1776,42788232,7,Day 1 - 21:5:22,Day 0 - 1:6:24,Day 1 - 21:7:2,Day 0 - 0:1:40,42809642,1,4
1777,42481975,12,Day 1 - 21:5:57,Day 0 - 0:56:41,Day 1 - 21:9:14,Day 0 - 0:3:17,42477756,0,8
1778,42453156,10,Day 1 - 21:6:22,Day 0 - 1:29:34,Day 1 - 21:11:0,Day 0 - 0:4:38,42433292,1,8
1779,42475679,12,Day 1 - 21:10:7,Day 0 - 0:24:32,Day 1 - 21:23:56,Day 0 - 0:13:49,42477756,4,10
1780,42445498,10,Day 1 - 21:12:21,Day 0 - 1:7:26,Day 1 - 21:15:0,Day 0 - 0:2:39,42433292,4,5
1781,42919588,3,Day 1 - 21:12:23,Day 0 - 1:12:48,Day 1 - 21:16:34,Day 0 - 0:4:11,42819599,3,10
1782,42515401,12,Day 1 - 21:14:50,Day 0 - 1:1:50,Day 1 - 21:18:50,Day 0 - 0:4:0,42475679,1,7
1783,42469489,10,Day 1 - 21:15:13,Day 0 - 0:14:31,Day 1 - 21:20:47,Day 0 - 0:3:25,42445498,2,7
1784,595464603,15,Day 1 - 21:17:48,Day 0 - 0:11:16,Day 1 - 21:19:51,Day 0 - 0:2:3,2329087596,1,8
1785,593920893,11,Day 1 - 21:17:48,Day 0 - 0:28:0,Day 1 - 21:18:8,Day 0 - 0:0:20,42445961,3,7
1786,42497871,12,Day 1 - 21:18:25,Day 0 - 0:54:46,Day 1 - 21:24:39,Day 0 - 0:6:14,42475679,3,4
1787,106657365,7,Day 1 - 21:18:48,Day 0 - 0:37:5,Day 1 - 21:31:12,Day 0 - 0:12:24,42809642,4,7
1788,573884128,0,Day 1 - 21:20:2,Day 0 - 1:29:58,Day 1 - 21:27:32,Day 0 - 0:7:30,42742875,3,3
1789,42876584,3,Day 1 - 21:20:28,Day 0 - 1:18:4,Day 1 - 21:24:51,Day 0 - 0:4:23,42819599,2,1
1790,42797676,5,Day 1 - 21:20:59,Day 0 - 0:45:51,Day 1 - 21:30:9,Day 0 - 0:9:10,588175740,2,8
1791,42496186,2,Day 1 - 21:22:7,Day 0 - 0:21:46,Day 1 - 21:25:51,Day 0 - 0:3:44,42520341,2,6
1792,42838057,3,Day 1 - 21:22:14,Day 0 - 1:22:2,Day 1 - 21:28:12,Day 0 - 0:5:58,42819599,0,9
1793,42495230,6,Day 1 - 21:22:31,Day 0 - 1:49:7,Day 1 - 21:35:27,Day 0 - 0:12:56,42533730,3,9
1794,42474211,6,Day 1 - 21:22:40,Day 0 - 0:22:35,Day 1 - 21:32:40,Day 0 - 0:10:0,42533730,0,8
1795,103855296,4,Day 1 - 21:23:18,Day 0 - 1:7:9,Day 1 - 21:27:28,Day 0 - 0:4:10,103877210,3,3
1796,42895295,19,Day 1 - 21:25:13,Day 0 - 0:32:30,Day 1 - 21:42:46,Day 0 - 0:17:33,42861909,0,9
1797,42532193,2,Day 1 - 21:26:42,Day 0 - 1:59:20,Day 1 - 21:31:19,Day 0 - 0:4:37,42520341,3,8
1798,42427859,16,Day 1 - 21:27:5,Day 0 - 0:37:39,Day 1 - 21:30:37,Day 0 - 0:3:32,746122927,1,9
1799,42812696,7,Day 1 - 21:28:2,Day 0 - 1:14:54,Day 1 - 21:44:42,Day 0 - 0:16:40,106657365,1,3
1800,42858282,3,Day 1 - 21:28:2,Day 0 - 0:49:47,Day 1 - 21:30:19,Day 0 - 0:2:17,42819599,3,9
1801,42879078,17,Day 1 - 21:29:18,Day 0 - 0:12:17,Day 1 - 21:30:8,Day 0 - 0:0:50,42818622,3,6
1802,103214357,9,Day 1 - 21:29:18,Day 0 - 1:16:27,Day 1 - 21:41:48,Day 0 - 0:12:30,103139586,0,6
1803,103271520,14,Day 1 - 21:29:31,Day 0 - 0:31:31,Day 1 - 21:33:41,Day 0 - 0:4:10,103156592,1,8
1804,42525010,1,Day 1 - 21:29:52,Day 0 - 1:49:59,Day 1 - 21:57:22,Day 0 - 0:27:30,42492633,2,9
1805,103868771,4,Day 1 - 21:31:0,Day 0 - 0:14:55,Day 1 - 21:34:6,Day 0 - 0:3:6,103877210,0,9
1806,482536836,3,Day 1 - 21:33:4,Day 0 - 1:26:18,Day 1 - 21:38:6,Day 0 - 0:5:2,42819599,1,4
1807,42762992,18,Day 1 - 21:33:30,Day 0 - 1:24:3,Day 1 - 21:42:29,Day 0 - 0:8:59,42737745,2,7
1808,598227963,2,Day 1 - 21:33:55,Day 0 - 0:50:17,Day 1 - 21:37:52,Day 0 - 0:2:1,42520341,2,5
1809,42797446,7,Day 1 - 21:34:8,Day 0 - 0:57:53,Day 1 - 21:44:8,Day 0 - 0:10:0,106657365,2,9
1810,42775278,16,Day 1 - 21:34:30,Day 0 - 0:50:30,Day 1 - 21:38:24,Day 0 - 0:3:54,746122927,2,9
1811,440244529,4,Day 1 - 21:35:6,Day 0 - 1:20:52,Day 1 - 21:39:49,Day 0 - 0:4:43,103877210,2,10
1812,103103030,9,Day 1 - 21:35:11,Day 0 - 1:46:13,Day 1 - 21:51:51,Day 0 - 0:16:40,103139586,2,10
1813,42436911,11,Day 1 - 21:35:43,Day 0 - 1:52:19,Day 1 - 21:38:13,Day 0 - 0:2:30,42445961,4,8
1814,42429342,11,Day 1 - 21:35:53,Day 0 - 0:27:47,Day 1 - 21:38:11,Day 0 - 0:2:18,42436911,1,2
1815,42757452,13,Day 1 - 21:36:5,Day 0 - 1:33:54,Day 1 - 21:40:47,Day 0 - 0:4:42,42742479,0,10
1816,103884576,4,Day 1 - 21:36:24,Day 0 - 0:18:40,Day 1 - 21:45:20,Day 0 - 0:8:56,103877210,1,9
1817,42517183,1,Day 1 - 21:37:30,Day 0 - 1:47:31,Day 1 - 21:49:10,Day 0 - 0:11:40,42492633,4,10
1818,103235754,9,Day 1 - 21:40:38,Day 0 - 0:45:39,Day 1 - 21:49:48,Day 0 - 0:9:10,103139586,1,4
1819,42833059,3,Day 1 - 21:41:4,Day 0 - 0:41:43,Day 1 - 21:47:47,Day 0 - 0:6:43,42819599,0,8
1820,103872690,4,Day 1 - 21:42:0,Day 0 - 1:35:45,Day 1 - 21:45:34,Day 0 - 0:1:28,103877210,0,8
1821,42870988,7,Day 1 - 21:42:11,Day 0 - 1:46:43,Day 1 - 21:46:48,Day 0 - 0:4:37,106657365,0,10
1822,597700358,12,Day 1 - 21:42:30,Day 0 - 0:40:13,Day 1 - 21:49:8,Day 0 - 0:6:38,42475679,3,3
1823,42431024,11,Day 1 - 21:42:44,Day 0 - 0:27:4,Day 1 - 21:43:45,Day 0 - 0:1:1,42436911,0,5
1824,371188320,11,Day 1 - 21:43:9,Day 0 - 0:11:16,Day 1 - 21:48:9,Day 0 - 0:5:0,42436911,2,5
1825,42432111,10,Day 1 - 21:43:11,Day 0 - 0:40:51,Day 1 - 21:46:4,Day 0 - 0:2:53,42445498,4,4
1826,42469117,10,Day 1 - 21:43:41,Day 0 - 1:34:52,Day 1 - 21:47:14,Day 0 - 0:3:33,42432111,2,6
1827,42427196,15,Day 1 - 21:44:8,Day 0 - 1:29:28,Day 1 - 21:46:3,Day 0 - 0:1:55,2329087596,1,7
1828,42745144,18,Day 1 - 21:44:42,Day 0 - 0:37:32,Day 1 - 21:54:25,Day 0 - 0:9:43,42737745,3,10
1829,42440385,8,Day 1 - 21:47:22,Day 0 - 0:55:32,Day 1 - 21:49:41,Day 0 - 0:2:19,42437917,3,3
1830,405984035,11,Day 1 - 21:49:7,Day 0 - 0:19:26,Day 1 - 21:53:28,Day 0 - 0:4:21,42436911,1,1
1831,42489233,1,Day 1 - 21:49:44,Day 0 - 1:54:33,Day 1 - 22:6:40,Day 0 - 0:7:30,42517183,4,9
1832,42760723,0,Day 1 - 21:51:56,Day 0 - 0:36:32,Day 1 - 21:56:6,Day 0 - 0:4:10,42742875,4,10
1833,103256548,14,Day 1 - 21:54:44,Day 0 - 0:51:13,Day 1 - 21:56:24,Day 0 - 0:1:40,103156592,2,7
1834,482541616,3,Day 1 - 21:57:1,Day 0 - 1:48:2,Day 1 - 21:59:6,Day 0 - 0:2:5,42819599,1,3
1835,103263552,9,Day 1 - 21:57:8,Day 0 - 1:43:17,Day 1 - 22:9:48,Day 0 - 0:10:0,103139586,1,3
1836,42891722,7,Day 1 - 21:57:30,Day 0 - 0:51:5,Day 1 - 22:4:34,Day 0 - 0:7:4,106657365,3,7
1837,42818606,3,Day 1 - 21:58:45,Day 0 - 1:40:17,Day 1 - 22:3:42,Day 0 - 0:4:57,42819599,2,8
1838,440215064,9,Day 1 - 21:58:50,Day 0 - 1:3:19,Day 1 - 22:4:40,Day 0 - 0:5:50,103139586,3,3
1839,42820104,19,Day 1 - 22:1:0,Day 0 - 1:0:22,Day 1 - 22:6:50,Day 0 - 0:5:50,42861909,4,5
1840,103880446,10,Day 1 - 22:2:31,Day 0 - 0:52:51,Day 1 - 22:15:21,Day 0 - 0:12:50,42432111,4,3
1841,103864663,4,Day 1 - 22:3:1,Day 0 - 1:59:47,Day 1 - 22:8:1,Day 0 - 0:5:0,103877210,4,6
1842,42428305,11,Day 1 - 22:3:2,Day 0 - 0:39:9,Day 1 - 22:7:13,Day 0 - 0:4:11,42436911,3,6
1843,42825611,19,Day 1 - 22:3:38,Day 0 - 1:38:10,Day 1 - 22:15:27,Day 0 - 0:11:49,42820104,0,8
1844,42739612,8,Day 1 - 22:4:6,Day 0 - 0:43:27,Day 1 - 22:7:2,Day 0 - 0:2:56,42437917,3,2
1845,2821304146,10,Day 1 - 22:5:17,Day 0 - 0:13:16,Day 1 - 22:7:52,Day 0 - 0:2:35,103880446,0,6
1846,42516422,12,Day 1 - 22:5:27,Day 0 - 1:27:36,Day 1 - 22:18:4,Day 0 - 0:12:37,42475679,0,7
1847,103099800,9,Day 1 - 22:5:57,Day 0 - 1:45:57,Day 1 - 22:14:15,Day 0 - 0:8:18,103139586,4,10
1848,42739608,8,Day 1 - 22:6:50,Day 0 - 0:44:38,Day 1 - 22:11:18,Day 0 - 0:4:28,42437917,0,2
1849,42488623,6,Day 1 - 22:6:55,Day 0 - 1:0:34,Day 1 - 22:16:5,Day 0 - 0:9:10,42533730,0,7
1850,42477965,10,Day 1 - 22:7:2,Day 0 - 0:32:18,Day 1 - 22:9:26,Day 0 - 0:2:24,103880446,2,5
1851,42515234,1,Day 1 - 22:7:16,Day 0 - 1:45:19,Day 1 - 22:15:36,Day 0 - 0:8:20,42489233,3,5
1852,103178871,14,Day 1 - 22:8:11,Day 0 - 1:38:46,Day 1 - 22:23:11,Day 0 - 0:15:0,103156592,2,6
1853,103273808,14,Day 1 - 22:8:42,Day 0 - 1:26:8,Day 1 - 22:14:32,Day 0 - 0:5:50,103156592,0,6
1854,42476525,10,Day 1 - 22:10:13,Day 0 - 1:3:8,Day 1 - 22:17:40,Day 0 - 0:7:27,103880446,1,7
1855,42828274,3,Day 1 - 22:10:23,Day 0 - 1:9:16,Day 1 - 22:15:37,Day 0 - 0:5:14,42819599,3,8
1856,42518870,1,Day 1 - 22:11:11,Day 0 - 1:27:5,Day 1 - 22:16:11,Day 0 - 0:5:0,42489233,2,8
1857,42835618,3,Day 1 - 22:11:29,Day 0 - 0:54:43,Day 1 - 22:13:28,Day 0 - 0:1:59,42819599,1,2
1858,42499385,2,Day 1 - 22:12:15,Day 0 - 1:26:38,Day 1 - 22:16:51,Day 0 - 0:4:36,42520341,3,7
1859,42876779,3,Day 1 - 22:12:40,Day 0 - 0:36:35,Day 1 - 22:15:46,Day 0 - 0:2:4,42819599,2,7
1860,103864610,4,Day 1 - 22:12:56,Day 0 - 0:11:10,Day 1 - 22:15:18,Day 0 - 0:2:22,103864663,0,7
1861,2024846054,16,Day 1 - 22:13:1,Day 0 - 0:13:28,Day 1 - 22:15:19,Day 0 - 0:2:18,746122927,3,7
1862,42719546,0,Day 1 - 22:13:2,Day 0 - 1:1:36,Day 1 - 22:22:12,Day 0 - 0:9:10,42760723,3,2
1863,42502333,17,Day 1 - 22:14:14,Day 0 - 0:30:3,Day 1 - 22:20:1,Day 0 - 0:5:47,42818622,2,5
1864,42920422,3,Day 1 - 22:14:47,Day 0 - 1:47:31,Day 1 - 22:17:20,Day 0 - 0:2:33,42819599,0,7
1865,42534052,2,Day 1 - 22:14:58,Day 0 - 1:27:24,Day 1 - 22:19:25,Day 0 - 0:4:27,42520341,2,4
1866,42470075,12,Day 1 - 22:15:50,Day 0 - 1:10:16,Day 1 - 22:20:36,Day 0 - 0:4:46,42475679,3,2
1867,42824085,3,Day 1 - 22:17:7,Day 0 - 1:16:37,Day 1 - 22:23:0,Day 0 - 0:5:53,42819599,4,10
1868,42490356,3,Day 1 - 22:17:19,Day 0 - 1:0:51,Day 1 - 22:30:18,Day 0 - 0:4:40,42824085,3,7
1869,42746772,16,Day 1 - 22:17:53,Day 0 - 1:2:44,Day 1 - 22:19:57,Day 0 - 0:2:4,746122927,4,3
1870,42430739,11,Day 1 - 22:18:17,Day 0 - 1:58:20,Day 1 - 22:21:38,Day 0 - 0:3:21,42436911,0,4
1871,42490730,2,Day 1 - 22:20:4,Day 0 - 0:46:10,Day 1 - 22:28:38,Day 0 - 0:8:34,42520341,1,7
1872,42500032,12,Day 1 - 22:21:44,Day 0 - 1:44:10,Day 1 - 22:23:21,Day 0 - 0:1:37,42475679,1,6
1873,42767395,18,Day 1 - 22:23:22,Day 0 - 0:26:41,Day 1 - 22:26:51,Day 0 - 0:3:29,42737745,2,6
1874,460518614,0,Day 1 - 22:23:42,Day 0 - 0:18:33,Day 1 - 22:31:12,Day 0 - 0:7:30,42760723,1,5
1875,598784348,1,Day 1 - 22:23:42,Day 0 - 1:21:58,Day 1 - 22:42:52,Day 0 - 0:19:10,42489233,4,8
1876,1399253504,19,Day 1 - 22:24:15,Day 0 - 1:8:6,Day 1 - 22:32:7,Day 0 - 0:6:40,42820104,0,7
1877,42905218,3,Day 1 - 22:24:45,Day 0 - 0:11:12,Day 1 - 22:28:25,Day 0 - 0:1:4,42824085,0,6
1878,42502502,1,Day 1 - 22:24:50,Day 0 - 0:57:17,Day 1 - 22:35:40,Day 0 - 0:10:50,598784348,0,9
1879,42818962,7,Day 1 - 22:27:19,Day 0 - 1:3:46,Day 1 - 22:33:8,Day 0 - 0:5:49,106657365,3,6
1880,42880323,3,Day 1 - 22:27:30,Day 0 - 1:15:35,Day 1 - 22:31:26,Day 0 - 0:3:56,42824085,2,6
1881,42835424,7,Day 1 - 22:27:37,Day 0 - 0:36:31,Day 1 - 22:34:51,Day 0 - 0:7:14,106657365,0,9
1882,42815570,19,Day 1 - 22:29:25,Day 0 - 1:54:41,Day 1 - 22:41:55,Day 0 - 0:12:30,42820104,1,2
1883,42501316,10,Day 1 - 22:29:26,Day 0 - 1:22:11,Day 1 - 22:31:56,Day 0 - 0:2:30,103880446,2,4
1884,42427393,10,Day 1 - 22:33:15,Day 0 - 1:26:48,Day 1 - 22:36:6,Day 0 - 0:2:51,103880446,3,4
1885,1347943221,0,Day 1 - 22:34:13,Day 0 - 0:51:47,Day 1 - 22:42:33,Day 0 - 0:8:20,42760723,3,1
1886,42442592,8,Day 1 - 22:34:49,Day 0 - 0:26:34,Day 1 - 22:39:28,Day 0 - 0:4:39,42437917,4,3
1887,42476166,1,Day 1 - 22:36:13,Day 0 - 0:52:22,Day 1 - 22:53:43,Day 0 - 0:17:30,598784348,1,10
1888,42430263,10,Day 1 - 22:36:43,Day 0 - 1:5:36,Day 1 - 22:45:18,Day 0 - 0:8:35,103880446,0,5
1889,298771242,14,Day 1 - 22:38:6,Day 0 - 0:53:45,Day 1 - 22:43:56,Day 0 - 0:5:50,103156592,1,7
1890,42469180,2,Day 1 - 22:38:42,Day 0 - 1:12:57,Day 1 - 22:41:15,Day 0 - 0:2:33,42520341,2,3
1891,42815876,19,Day 1 - 22:39:25,Day 0 - 0:32:52,Day 1 - 22:48:35,Day 0 - 0:9:10,42820104,2,7
